format,metric,date,number_of_records,value_actual
Vinyl Single,Value (Adjusted),2015/2/17 13:19,1,1101.25713
Vinyl Single,Value (Adjusted),2015/1/9 17:31,1,1034.018658
Vinyl Single,Value (Adjusted),2015/1/9 10:41,1,1020.66744
Vinyl Single,Value (Adjusted),2015/1/7 1:05,1,1245.183405
Vinyl Single,Value (Adjusted),2015/1/2 13:39,1,775.6583738
Vinyl Single,Value (Adjusted),2014/12/13 2:53,1,721.1271155
Vinyl Single,Value (Adjusted),2014/12/12 6:48,1,749.7505803
Vinyl Single,Value (Adjusted),2014/12/9 21:19,1,691.2492982
Vinyl Single,Value (Adjusted),2014/11/28 11:47,1,734.9831174
Vinyl Single,Value (Adjusted),2014/11/27 12:12,1,667.6544331
Vinyl Single,Value (Adjusted),2014/11/26 23:16,1,532.0744681
Vinyl Single,Value (Adjusted),2014/11/26 17:40,1,457.5270079
Vinyl Single,Value (Adjusted),2014/11/4 20:13,1,389.8607168
Vinyl Single,Value (Adjusted),2014/10/21 18:55,1,239.9877
Vinyl Single,Value (Adjusted),2014/10/17 14:07,1,184.6520337
Vinyl Single,Value (Adjusted),2014/10/14 10:25,1,119.944804
Vinyl Single,Value (Adjusted),2014/10/6 20:02,1,120.9951875
Vinyl Single,Value (Adjusted),2014/9/9 18:55,1,90.58573287
Vinyl Single,Value (Adjusted),2014/9/5 21:37,1,81.42382186
Vinyl Single,Value (Adjusted),2014/8/29 23:15,1,78.34108858
Vinyl Single,Value (Adjusted),2014/8/28 3:07,1,77.39775335
Vinyl Single,Value (Adjusted),2014/8/23 6:29,1,56.70647477
Vinyl Single,Value (Adjusted),2014/7/29 7:38,1,40.30910982
Vinyl Single,Value (Adjusted),2014/7/29 3:07,1,42.81410744
Vinyl Single,Value (Adjusted),2014/6/28 2:40,1,39.04633624
Vinyl Single,Value (Adjusted),2014/6/26 5:54,1,45.32823151
Vinyl Single,Value (Adjusted),2014/5/29 1:12,1,35.38554364
Vinyl Single,Value (Adjusted),2014/5/16 20:06,1,29.87296467
Vinyl Single,Value (Adjusted),2014/5/16 12:42,1,26.93263261
Vinyl Single,Value (Adjusted),2014/5/8 19:42,1,17.27942857
Vinyl Single,Value (Adjusted),2014/3/29 13:45,1,12.55458482
Vinyl Single,Value (Adjusted),2014/3/18 11:02,1,4.933082489
Vinyl Single,Value (Adjusted),2014/3/3 15:00,1,3.44354375
Vinyl Single,Value (Adjusted),2014/2/18 12:50,1,2.979171425
Vinyl Single,Value (Adjusted),2014/2/13 6:47,1,2.696605918
Vinyl Single,Value (Adjusted),2014/1/15 2:46,1,5.228182752
Vinyl Single,Value (Adjusted),2014/1/12 16:00,1,5.281477044
Vinyl Single,Value (Adjusted),2014/1/8 17:05,1,3.269213385
Vinyl Single,Value (Adjusted),2013/12/23 8:30,1,5.938887283
Vinyl Single,Value (Adjusted),2013/12/8 3:10,1,6.205390253
Vinyl Single,Value (Adjusted),2013/11/21 1:50,1,5.198931395
Vinyl Single,Value (Adjusted),2013/10/12 16:06,1,6.33967756
Vinyl Single,Value (Adjusted),2013/10/9 17:27,1,5.386196747
Vinyl Single,Value (Adjusted),2013/9/24 15:31,1,6.795945687
