用户编号,满意度,评分,总项目数,每月平均工作小时数（小时）,工龄（年）,工作事故,离职,5年内升职,部门,薪资
8804,0.6,0.48,4,219,4,1,0,0,销售部,中
8805,0.78,0.49,3,194,3,1,0,0,销售部,中
8806,0.6,0.53,4,228,3,0,0,0,销售部,中
8807,0.31,1,4,177,5,0,0,0,财务部,中
8808,0.49,0.68,3,181,3,0,0,0,财务部,中
8809,0.33,0.95,4,240,3,0,0,0,财务部,中
8810,0.76,0.91,3,133,2,0,0,0,人力资源部,中
8811,0.65,0.63,3,237,3,0,0,0,人力资源部,中
8812,0.88,0.75,5,152,3,0,0,0,人力资源部,高
8813,0.52,0.92,5,240,6,1,0,0,人力资源部,高
8814,0.48,0.5,6,243,4,0,0,0,技术部,高
8815,0.2,0.59,5,105,4,0,0,0,技术部,高
8816,0.93,0.84,3,159,3,0,0,0,技术部,高
8817,0.55,0.92,4,247,2,0,0,0,技术部,高
8818,0.73,0.64,3,202,4,0,0,0,技术部,高
8819,0.57,0.56,3,241,3,0,0,0,技术部,高
8820,0.63,0.8,3,247,3,0,0,0,技术部,低
8821,0.23,0.88,4,175,6,0,0,0,技术部,低
8822,0.93,0.53,3,247,2,1,0,0,技术部,低
8823,0.78,0.86,4,240,3,0,0,0,技术部,低
8824,0.75,0.73,5,181,3,1,0,0,技术部,低
8825,0.61,0.82,3,241,3,0,0,0,支持部,低
8826,0.36,0.97,5,151,3,0,0,0,支持部,低
8827,0.59,0.67,2,168,3,0,0,0,支持部,低
8828,0.78,0.63,4,245,3,0,0,0,支持部,中
8829,0.93,0.53,5,204,2,0,0,0,支持部,中
8830,0.67,0.72,4,223,3,0,0,0,支持部,中
8831,0.52,0.63,4,136,2,0,0,0,支持部,中
8832,0.69,0.95,5,184,2,0,0,0,支持部,中
8833,0.25,0.8,5,186,4,1,0,0,支持部,中
8834,0.4,0.43,3,128,3,0,0,0,支持部,中
8835,0.98,0.83,5,211,3,0,0,0,支持部,中
8836,0.92,0.89,4,236,4,1,0,0,技术部,中
8837,0.57,0.98,3,214,2,0,0,0,技术部,中
8838,0.81,0.52,4,244,3,0,0,0,技术部,中
8839,0.56,0.67,5,165,3,1,0,0,管理部,中
8840,0.86,0.71,5,235,4,0,0,0,IT部,中
8841,0.74,0.9,4,189,2,0,0,0,IT部,中
8842,0.57,0.61,3,112,5,0,0,0,IT部,中
8843,0.9,0.64,3,163,3,0,0,0,IT部,中
8844,0.8,0.57,3,162,2,0,0,0,IT部,中
8845,0.22,0.8,4,149,5,0,0,0,产品开发部,中
8846,0.73,0.84,4,238,2,0,0,0,产品开发部,中
8847,0.48,0.47,3,160,3,0,0,0,产品开发部,中
8848,0.52,0.94,3,243,3,0,0,0,产品开发部,中
8849,0.53,0.71,4,241,3,0,0,0,IT部,中
8850,0.97,0.48,4,221,3,0,0,0,研发部,中
8851,0.97,0.54,3,245,2,1,0,0,研发部,高
8852,0.54,0.88,4,170,4,0,0,0,研发部,低
8853,0.99,0.7,4,190,4,1,0,0,研发部,中
8854,0.79,0.76,4,216,4,0,0,0,研发部,中
8855,0.71,0.54,3,249,3,0,0,0,市场部,中
8856,0.82,0.76,3,174,3,0,0,0,销售部,中
8857,0.6,0.7,4,245,4,1,0,0,财务部,中
8858,0.17,0.88,2,206,4,0,0,0,支持部,中
8859,0.73,0.6,4,222,3,0,0,0,技术部,中
8860,0.69,0.54,5,152,3,1,0,0,管理部,中
8861,0.86,0.61,4,221,2,0,0,0,市场部,中
8862,0.67,0.55,5,239,2,0,0,0,市场部,中
8863,0.25,0.96,6,217,4,0,0,0,市场部,低
8864,0.65,0.66,3,164,2,0,0,0,销售部,低
8865,0.81,0.56,3,142,3,0,0,0,销售部,低
8866,0.58,0.53,4,181,3,1,0,0,销售部,低
8867,0.14,0.57,4,207,5,0,0,0,销售部,低
8868,0.15,0.37,2,167,3,0,0,0,销售部,低
8869,0.98,0.51,3,243,2,0,0,0,销售部,低
8870,0.91,0.5,4,231,3,0,0,0,销售部,高
8871,0.86,0.71,4,240,3,1,0,0,销售部,低
8872,0.56,0.63,3,145,2,0,0,0,销售部,高
8873,0.58,0.77,4,190,6,0,0,0,销售部,高
8874,0.54,0.64,2,128,2,0,0,0,销售部,低
8875,0.59,0.99,5,244,3,1,0,0,销售部,低
8876,0.92,0.88,3,145,4,1,0,0,销售部,高
8877,0.82,0.8,4,246,3,0,0,0,销售部,低
8878,0.86,0.68,5,246,2,0,0,0,销售部,中
8879,0.66,0.77,5,236,3,0,0,0,销售部,高
8880,0.85,0.66,3,234,3,0,0,0,销售部,中
8881,0.8,0.6,3,247,2,0,0,0,销售部,中
8882,0.99,0.61,3,154,3,0,0,0,销售部,中
8883,0.25,0.45,3,228,5,0,0,0,财务部,中
8884,0.93,0.99,4,209,3,1,0,0,财务部,高
8885,0.5,0.54,5,173,2,0,0,0,财务部,中
8886,0.68,0.71,4,206,2,0,0,0,人力资源部,中
8887,0.62,0.87,3,151,2,1,0,0,人力资源部,中
8888,0.99,0.54,4,196,4,1,0,0,人力资源部,高
8889,0.93,0.52,3,229,2,1,0,0,人力资源部,中
8890,0.2,0.75,3,235,4,0,0,0,技术部,高
8891,0.58,0.61,4,200,3,0,0,0,技术部,低
8892,0.94,0.76,4,241,6,0,0,0,技术部,中
8893,0.18,0.54,4,165,3,0,0,0,技术部,中
8894,0.18,0.62,3,165,4,0,0,0,技术部,中
8895,0.7,0.74,5,245,2,0,0,0,技术部,中
8896,0.93,0.92,5,185,5,0,0,0,技术部,低
8897,0.5,0.76,4,229,3,1,0,0,技术部,低
8898,0.54,0.71,3,153,3,0,0,0,技术部,低
8899,0.74,0.63,4,238,2,0,0,0,技术部,低
8900,0.66,0.67,3,199,2,0,0,0,技术部,低
8901,0.61,0.87,3,185,2,1,0,0,支持部,低
8902,0.74,0.98,3,196,6,1,0,0,支持部,低
8903,0.48,0.51,4,201,4,0,0,0,支持部,低
8904,0.65,0.84,3,189,2,1,0,0,支持部,低
8905,0.94,0.49,2,240,5,0,0,0,支持部,低
8906,0.91,0.79,4,244,2,0,0,0,支持部,高
8907,0.87,0.65,3,212,3,1,0,0,支持部,低
8908,0.23,0.79,5,196,5,1,0,0,支持部,低
8909,0.4,0.73,4,146,3,0,0,0,支持部,低
8910,0.68,0.85,3,240,3,0,0,0,支持部,低
8911,0.95,0.88,3,246,2,1,0,0,支持部,高
8912,0.63,0.96,4,133,2,0,0,0,技术部,低
8913,0.47,0.53,4,181,3,0,0,0,技术部,低
8914,0.2,0.5,6,242,6,1,0,0,技术部,低
8915,0.72,0.84,2,173,2,1,0,0,管理部,高
8916,0.56,0.57,5,237,2,0,0,0,IT部,低
8917,0.7,0.74,3,202,2,0,0,0,IT部,中
8918,0.59,0.82,3,162,2,0,0,0,IT部,高
8919,0.78,0.96,3,248,3,0,0,0,IT部,中
8920,0.62,0.64,3,165,3,0,0,0,IT部,高
8921,0.71,0.61,2,216,2,0,0,0,产品开发部,中
8922,0.72,0.45,4,143,6,0,0,0,产品开发部,中
8923,0.76,0.77,3,244,3,0,0,0,产品开发部,中
8924,0.83,0.56,3,186,3,0,0,0,产品开发部,中
8925,0.92,0.99,4,245,4,0,0,0,IT部,中
8926,0.67,0.77,3,157,3,0,0,0,研发部,中
8927,0.56,0.45,3,184,3,0,0,0,研发部,中
8928,0.91,0.63,4,210,3,0,0,0,研发部,中
8929,0.56,0.86,4,137,2,1,0,0,研发部,高
8930,0.72,0.95,3,145,2,0,0,0,研发部,低
8931,0.56,0.86,4,181,3,0,0,0,市场部,中
8932,0.92,0.56,3,174,3,0,0,0,销售部,中
8933,0.74,0.88,5,183,3,1,0,0,财务部,中
8934,0.88,0.84,4,171,4,1,0,0,支持部,中
8935,0.69,0.72,2,190,2,0,0,0,技术部,中
8936,0.87,0.78,4,142,3,0,0,0,管理部,中
8937,0.98,0.5,3,198,3,0,0,0,市场部,中
8938,0.9,0.61,3,185,3,0,0,0,市场部,中
8939,0.49,0.87,4,171,3,1,0,0,市场部,中
8940,0.78,0.57,4,244,3,0,0,0,销售部,高
8941,0.58,0.98,3,175,3,0,0,0,销售部,低
8942,0.91,0.88,5,210,2,1,0,0,销售部,低
8943,0.92,0.75,4,212,3,0,0,0,销售部,低
8944,0.36,0.66,4,97,2,0,0,0,销售部,高
8945,0.55,0.53,4,214,3,0,0,0,销售部,低
8946,0.95,0.96,4,244,3,0,0,0,销售部,低
8947,0.5,0.67,3,246,3,0,0,0,销售部,低
8948,0.42,0.73,3,115,6,0,0,0,销售部,高
8949,0.75,0.68,3,237,5,0,0,0,销售部,低
8950,0.88,0.7,4,146,4,0,0,0,销售部,低
8951,0.53,0.63,5,159,4,0,0,0,销售部,低
8952,0.84,0.4,4,246,3,0,0,0,销售部,低
8953,0.49,0.93,3,226,3,0,0,0,销售部,低
8954,0.71,0.91,3,241,3,0,0,0,销售部,低
8955,0.83,0.64,4,242,2,0,0,0,销售部,低
8956,0.88,0.93,4,177,3,0,0,0,销售部,中
8957,0.87,0.53,4,144,3,0,0,0,销售部,中
8958,0.43,0.82,2,221,5,0,0,0,销售部,中
8959,0.8,0.9,5,245,3,0,0,0,财务部,中
8960,0.32,0.67,5,224,4,1,0,0,财务部,中
8961,0.77,0.56,3,167,4,0,0,0,财务部,中
8962,0.97,0.77,3,245,3,0,0,0,人力资源部,中
8963,0.98,0.63,4,232,2,0,0,0,人力资源部,中
8964,0.62,0.64,5,229,2,0,0,0,人力资源部,中
8965,0.53,0.94,4,128,6,0,0,0,人力资源部,中
8966,0.93,0.49,3,211,2,0,0,0,技术部,中
8967,0.51,0.91,4,194,2,0,0,0,技术部,中
8968,0.76,0.76,4,214,3,0,0,0,技术部,高
8969,0.69,0.89,3,216,4,0,0,0,技术部,低
8970,0.58,0.6,4,222,3,0,0,0,技术部,中
8971,0.98,0.77,4,144,4,0,0,0,技术部,中
8972,0.58,0.54,3,247,6,0,0,0,技术部,中
8973,0.57,0.97,4,224,4,0,0,0,技术部,中
8974,0.84,0.79,4,157,4,0,0,0,技术部,低
8975,0.15,0.67,5,216,6,0,0,0,技术部,低
8976,0.88,0.72,5,181,4,0,0,0,技术部,低
8977,0.69,0.99,3,133,3,0,0,0,支持部,低
8978,0.56,0.84,5,154,2,1,0,0,支持部,低
8979,0.49,0.58,3,245,3,0,0,0,支持部,低
8980,0.4,0.45,4,113,3,0,0,0,支持部,低
8981,0.67,0.36,3,240,4,0,0,0,支持部,低
8982,0.79,0.5,3,213,3,1,0,0,支持部,低
8983,0.47,0.44,5,245,5,1,0,0,支持部,低
8984,0.82,0.54,3,243,4,0,0,0,支持部,低
8985,0.82,0.87,3,206,2,0,0,0,支持部,低
8986,0.63,0.57,5,149,3,0,0,0,支持部,低
8987,0.91,0.53,2,243,3,0,0,0,支持部,低
8988,0.89,1,4,226,2,1,0,0,技术部,低
8989,0.96,0.93,3,238,2,0,0,0,技术部,低
8990,0.83,0.72,2,226,3,0,0,0,技术部,低
8991,0.75,0.92,3,199,3,1,0,0,管理部,低
8992,0.75,0.82,5,202,3,1,0,0,IT部,低
8993,0.41,0.69,2,152,4,1,0,0,IT部,低
8994,0.96,0.94,3,167,3,0,0,0,IT部,低
8995,0.58,0.79,4,130,3,0,0,0,IT部,中
8996,0.74,0.89,3,229,3,0,0,0,IT部,中
8997,0.78,0.74,4,241,3,1,0,0,产品开发部,中
8998,0.5,0.72,3,182,2,1,0,0,产品开发部,中
8999,1,0.52,4,198,3,0,0,0,产品开发部,中
9000,0.85,0.91,3,244,3,0,0,0,产品开发部,中
9001,0.82,0.89,4,245,3,0,0,0,IT部,中
9002,0.19,0.81,5,245,5,0,0,0,研发部,中
9003,0.9,0.9,3,147,3,1,0,0,研发部,中
9004,0.59,1,4,245,3,0,0,0,研发部,中
9005,0.53,0.46,2,167,2,0,0,0,研发部,中
9006,0.57,0.5,5,149,5,1,0,0,研发部,中
9007,0.85,0.99,4,233,2,0,0,0,市场部,高
9008,0.64,0.67,5,167,2,0,0,0,销售部,低
9009,0.57,0.54,3,159,3,1,0,0,财务部,中
9010,0.86,0.85,2,195,4,0,0,0,支持部,中
9011,0.6,0.7,5,229,2,0,0,0,技术部,中
9012,0.17,0.76,4,199,5,0,0,0,管理部,中
9013,0.54,0.63,3,174,3,0,0,0,市场部,低
9014,0.35,0.78,5,245,4,0,0,0,市场部,低
9015,0.92,0.77,5,217,4,0,0,0,市场部,低
9016,0.66,1,4,192,2,0,0,0,销售部,低
9017,0.83,0.9,4,195,3,0,0,0,销售部,低
9018,0.89,0.86,3,241,4,0,0,0,销售部,低
9019,0.94,0.61,4,199,3,0,0,0,销售部,低
9020,0.24,0.85,4,160,5,0,0,0,销售部,低
9021,0.69,0.8,3,177,4,0,0,0,销售部,低
9022,0.45,0.46,3,179,2,1,0,0,销售部,低
9023,0.78,0.93,4,161,3,0,0,0,销售部,低
9024,0.91,0.38,5,249,5,0,0,0,销售部,低
9025,0.63,0.65,4,246,6,1,0,0,销售部,低
9026,0.71,0.8,4,199,2,0,0,0,销售部,低
9027,0.73,0.69,3,161,3,0,0,0,销售部,低
9028,0.69,0.52,5,219,3,0,0,0,销售部,低
9029,0.52,0.57,5,162,3,0,0,0,销售部,低
9030,0.78,0.66,4,248,3,0,0,0,销售部,低
9031,0.94,0.69,3,249,3,0,0,0,销售部,低
9032,0.55,0.73,4,201,3,0,0,0,销售部,低
9033,0.43,0.38,2,248,3,1,0,0,销售部,低
9034,0.77,0.66,3,147,2,0,0,0,销售部,中
9035,0.59,0.8,5,247,3,0,0,0,财务部,中
9036,0.65,0.54,4,191,4,0,0,0,财务部,中
9037,0.82,0.37,2,240,3,0,0,0,财务部,中
9038,0.31,0.72,2,191,3,0,0,0,人力资源部,中
9039,0.84,0.65,4,244,2,0,0,0,人力资源部,中
9040,0.15,0.4,3,236,5,0,0,0,人力资源部,中
9041,0.64,0.52,4,241,2,1,0,0,人力资源部,中
9042,0.48,0.63,5,129,5,0,0,0,技术部,中
9043,0.82,0.58,4,249,5,0,0,0,技术部,中
9044,0.99,0.54,3,188,3,0,0,0,技术部,中
9045,0.8,0.52,3,147,3,1,0,0,技术部,中
9046,0.94,0.92,3,243,3,0,0,0,技术部,高
9047,0.94,0.81,4,237,3,1,0,0,技术部,低
9048,0.77,0.79,3,243,2,0,0,0,技术部,中
9049,0.48,0.54,3,190,3,0,0,0,技术部,中
9050,0.62,0.68,3,226,3,0,0,0,技术部,中
9051,0.61,0.9,4,216,3,0,0,0,技术部,中
9052,0.27,0.6,6,205,5,1,0,0,技术部,低
9053,0.89,0.65,3,208,2,0,0,0,支持部,低
9054,0.58,0.81,4,246,2,0,0,0,支持部,低
9055,0.64,0.77,3,249,2,1,0,0,支持部,低
9056,0.73,0.88,5,134,2,1,0,0,支持部,低
9057,0.74,0.85,2,189,3,0,0,0,支持部,低
9058,0.75,0.82,4,143,2,0,0,0,支持部,低
9059,0.78,0.84,4,173,3,0,0,0,支持部,低
9060,0.18,0.95,6,248,3,0,0,0,支持部,低
9061,0.8,0.84,3,186,6,0,0,0,支持部,低
9062,0.89,0.64,5,191,3,0,0,0,支持部,低
9063,0.84,0.5,3,227,2,0,0,0,支持部,低
9064,0.64,0.38,2,249,5,0,0,0,技术部,低
9065,0.53,0.82,3,244,3,1,0,0,技术部,低
9066,0.15,0.66,4,180,4,0,0,0,技术部,低
9067,0.66,0.62,3,144,3,0,0,0,管理部,低
9068,0.49,0.78,5,137,3,1,0,0,IT部,低
9069,0.78,0.72,3,223,4,0,0,0,IT部,低
9070,0.39,0.75,5,246,5,0,0,0,IT部,低
9071,0.9,0.83,3,151,3,0,0,0,IT部,低
9072,0.96,0.74,5,244,2,1,0,0,IT部,低
9073,0.63,0.81,4,216,4,0,0,0,产品开发部,中
9074,0.63,0.74,4,173,3,0,0,0,产品开发部,中
9075,0.89,0.81,3,186,3,0,0,0,产品开发部,中
9076,0.93,0.57,2,205,4,1,0,0,产品开发部,中
9077,0.87,0.59,4,202,3,0,0,0,IT部,中
9078,0.56,0.53,3,189,3,0,0,0,研发部,中
9079,0.97,0.55,4,181,5,1,0,0,研发部,中
9080,0.61,0.51,3,207,3,0,0,0,研发部,中
9081,0.73,0.46,4,240,4,1,0,0,研发部,中
9082,0.61,0.69,2,164,2,0,0,0,研发部,中
9083,0.99,0.71,4,212,2,0,0,0,市场部,中
9084,0.57,0.75,4,151,2,0,0,0,销售部,中
9085,0.74,0.96,4,197,3,0,0,0,财务部,高
9086,0.86,0.61,5,245,3,0,0,0,支持部,低
9087,0.68,0.72,4,244,3,0,0,0,技术部,中
9088,0.66,0.63,3,201,4,0,0,0,管理部,中
9089,0.86,0.89,3,240,2,0,0,0,市场部,中
9090,0.85,0.78,3,165,4,0,0,0,市场部,中
9091,0.98,0.53,5,186,3,0,0,0,市场部,低
9092,0.14,0.73,5,243,4,1,0,0,销售部,低
9093,0.2,0.54,5,162,6,0,0,0,销售部,低
9094,0.9,0.97,3,141,3,0,0,0,销售部,低
9095,0.51,0.96,5,248,4,0,0,0,销售部,低
9096,0.63,0.77,3,176,2,1,0,0,销售部,低
9097,0.83,0.88,3,223,3,1,0,0,销售部,低
9098,0.67,0.72,4,218,2,1,0,0,销售部,低
9099,0.96,0.52,4,228,3,0,0,0,销售部,低
9100,0.69,0.75,3,204,3,0,0,0,销售部,低
9101,0.69,0.9,4,148,2,0,0,0,销售部,低
9102,0.64,0.94,3,221,2,0,0,0,销售部,低
9103,0.62,0.48,4,241,3,0,0,0,销售部,低
9104,0.55,0.75,3,191,3,0,0,0,销售部,低
9105,0.98,0.51,4,223,2,0,0,0,销售部,低
9106,0.83,0.78,5,240,2,1,0,0,销售部,低
9107,0.73,0.77,3,230,2,0,0,0,销售部,低
9108,0.58,0.86,3,226,2,0,0,0,销售部,低
9109,0.52,0.67,4,182,3,0,0,0,销售部,中
9110,0.91,0.7,3,195,3,0,0,0,销售部,中
9111,0.72,0.64,3,231,2,0,0,0,财务部,中
9112,0.7,0.74,3,224,3,0,0,0,财务部,中
9113,0.86,0.92,4,229,4,0,0,0,财务部,中
9114,0.82,0.57,2,158,3,1,0,0,人力资源部,中
9115,0.83,0.78,4,242,3,1,0,0,人力资源部,中
9116,0.99,0.64,3,183,3,0,0,0,人力资源部,中
9117,0.88,0.58,5,213,4,0,0,0,人力资源部,中
9118,0.68,0.74,4,243,2,1,0,0,技术部,中
9119,0.9,0.49,3,237,2,0,0,0,技术部,中
9120,0.59,0.67,6,126,3,0,0,0,技术部,中
9121,0.76,0.71,6,168,2,0,0,0,技术部,高
9122,0.23,0.63,5,151,4,1,0,0,技术部,低
9123,0.8,0.85,4,239,3,0,0,0,技术部,中
9124,0.62,0.49,4,174,3,0,0,0,技术部,中
9125,0.28,0.46,5,247,6,0,0,0,技术部,中
9126,0.81,0.97,3,133,3,0,0,0,技术部,中
9127,0.64,0.91,4,150,3,0,0,0,技术部,低
9128,0.76,0.6,5,244,3,1,0,0,技术部,低
9129,0.79,0.87,3,232,2,0,0,0,支持部,低
9130,0.72,0.91,3,247,2,0,0,0,支持部,低
9131,0.22,0.59,5,162,2,0,0,0,支持部,低
9132,0.18,0.73,5,228,5,0,0,0,支持部,低
9133,0.91,0.49,2,180,3,0,0,0,支持部,低
9134,0.69,0.63,2,242,3,0,0,0,支持部,低
9135,0.91,0.66,5,212,3,0,0,0,支持部,低
9136,0.67,0.84,4,224,3,0,0,0,支持部,低
9137,0.98,0.62,2,240,3,1,0,0,支持部,低
9138,0.69,0.62,4,183,4,0,0,0,支持部,低
9139,0.96,0.74,5,160,5,1,0,0,支持部,低
9140,0.69,0.68,4,225,3,0,0,0,技术部,低
9141,0.65,0.68,3,248,2,1,0,0,技术部,低
9142,0.7,0.75,3,221,3,0,0,0,技术部,低
9143,0.48,0.94,3,173,2,0,0,0,管理部,低
9144,0.48,0.51,4,103,4,0,0,0,IT部,低
9145,0.16,0.89,4,196,3,1,0,0,IT部,低
9146,0.72,0.97,3,239,3,0,0,0,IT部,低
9147,0.91,0.71,3,171,2,0,0,0,IT部,低
9148,0.74,0.54,3,243,3,0,0,0,IT部,中
9149,0.56,0.56,2,153,2,0,0,0,产品开发部,中
9150,0.56,0.41,6,142,3,0,0,0,产品开发部,中
9151,0.88,0.55,5,168,2,0,0,0,产品开发部,中
9152,0.86,0.9,5,180,4,0,0,0,产品开发部,中
9153,0.66,0.84,4,186,3,0,0,0,IT部,中
9154,0.41,0.45,3,236,2,0,0,0,研发部,中
9155,0.68,0.83,5,247,3,0,0,0,研发部,中
9156,0.59,0.47,3,129,2,0,0,0,研发部,中
9157,0.52,0.78,3,181,3,0,0,0,研发部,中
9158,0.3,0.54,2,99,2,0,0,0,研发部,中
9159,0.44,0.67,5,170,3,1,0,0,市场部,中
9160,0.75,0.64,3,195,3,0,0,0,销售部,高
9161,0.23,0.94,4,149,6,0,0,0,财务部,低
9162,0.34,0.46,6,132,2,0,0,0,支持部,中
9163,0.52,0.59,3,164,3,0,0,0,技术部,中
9164,0.79,0.83,4,240,2,0,0,0,管理部,中
9165,0.5,0.77,3,204,2,0,0,0,市场部,中
9166,0.89,0.65,3,210,3,0,0,0,市场部,低
9167,0.84,0.52,6,98,3,0,0,0,市场部,低
9168,0.26,0.47,3,241,4,0,0,0,销售部,低
9169,0.57,0.96,5,203,4,0,0,0,销售部,低
9170,0.14,0.99,3,247,4,1,0,0,销售部,低
9171,0.94,0.62,5,201,2,0,0,0,销售部,低
9172,0.3,0.58,2,124,3,0,0,0,销售部,低
9173,0.29,0.43,6,175,3,0,0,0,销售部,低
9174,0.82,0.75,3,161,3,0,0,0,销售部,低
9175,0.62,0.75,4,183,4,1,0,0,销售部,低
9176,0.64,0.99,5,242,5,0,0,0,销售部,低
9177,0.17,0.52,4,184,4,0,0,0,销售部,低
9178,0.75,0.56,3,207,3,0,0,0,销售部,低
9179,0.49,0.73,4,185,3,0,0,0,销售部,低
9180,0.84,0.58,4,180,2,0,0,0,销售部,低
9181,0.48,0.96,4,224,2,1,0,0,销售部,低
9182,0.54,0.53,3,184,3,0,0,0,销售部,低
9183,0.76,0.99,5,242,3,1,0,0,销售部,低
9184,0.77,0.84,4,196,3,0,0,0,销售部,低
9185,0.95,0.97,4,203,2,0,0,0,销售部,低
9186,0.72,0.83,4,181,3,0,0,0,销售部,低
9187,0.74,0.67,4,148,3,0,0,0,财务部,中
9188,0.9,0.55,4,211,3,0,0,0,财务部,中
9189,0.67,0.55,3,246,3,0,0,0,财务部,中
9190,0.97,0.55,4,248,3,0,0,0,人力资源部,中
9191,0.55,0.59,3,231,4,0,0,0,人力资源部,中
9192,0.32,0.95,2,184,5,0,0,0,人力资源部,中
9193,0.4,0.42,3,146,2,1,0,0,人力资源部,中
9194,0.66,0.54,2,136,2,0,0,0,技术部,低
9195,0.7,0.77,4,246,2,0,0,0,技术部,低
9196,0.69,0.89,2,220,3,0,0,0,技术部,低
9197,0.72,0.57,2,248,2,0,0,0,技术部,低
9198,0.21,0.65,3,183,3,0,0,0,技术部,低
9199,0.91,0.9,3,169,3,0,0,0,技术部,低
9200,0.72,0.71,3,132,2,1,0,0,技术部,低
9201,0.96,0.72,3,197,3,0,0,0,技术部,低
9202,1,0.89,4,152,3,0,0,0,技术部,低
9203,0.63,0.51,3,126,6,0,0,0,技术部,低
9204,0.24,0.74,6,106,5,0,0,0,技术部,低
9205,0.44,0.38,4,128,2,0,0,0,支持部,低
9206,0.92,0.57,3,191,3,0,0,0,支持部,低
9207,0.51,0.51,4,189,3,0,0,0,支持部,低
9208,0.77,0.71,5,141,3,0,0,0,支持部,低
9209,0.8,0.97,4,220,3,0,0,0,支持部,低
9210,0.84,0.46,5,118,3,0,0,0,支持部,低
9211,0.91,0.88,5,223,3,0,0,0,支持部,低
9212,0.64,0.61,3,243,3,0,0,0,支持部,低
9213,0.15,0.59,5,209,4,1,0,0,支持部,中
9214,0.74,0.58,4,193,3,0,0,0,支持部,中
9215,0.94,0.78,4,211,3,0,0,0,支持部,中
9216,0.57,0.58,3,192,3,0,0,0,技术部,中
9217,0.92,0.63,5,156,3,0,0,0,技术部,中
9218,0.76,0.54,5,248,2,1,0,0,技术部,中
9219,0.73,0.92,3,199,3,1,0,0,管理部,中
9220,0.24,0.6,2,194,6,0,0,0,IT部,中
9221,0.42,0.47,2,125,4,0,0,0,IT部,中
9222,0.92,0.82,4,96,4,0,0,0,IT部,中
9223,0.92,0.94,3,234,2,1,0,0,IT部,中
9224,0.68,0.55,6,181,3,0,0,0,IT部,中
9225,0.49,0.86,4,246,2,0,0,0,产品开发部,中
9226,0.57,0.98,3,171,3,0,0,0,产品开发部,中
9227,0.3,0.66,3,198,2,0,0,0,产品开发部,中
9228,0.17,0.81,5,240,4,0,0,0,产品开发部,中
9229,0.91,0.49,3,247,3,0,0,0,IT部,中
9230,0.83,0.91,3,241,2,0,0,0,研发部,中
9231,0.87,0.76,5,182,3,0,0,0,研发部,中
9232,0.71,0.8,4,157,3,0,0,0,研发部,中
9233,0.88,0.5,3,206,2,0,0,0,研发部,中
9234,0.63,0.94,3,237,3,1,0,0,研发部,中
9235,0.99,0.58,2,166,3,0,0,0,市场部,中
9236,0.99,0.81,4,229,2,1,0,0,销售部,中
9237,0.77,0.53,5,246,3,0,0,0,财务部,中
9238,0.64,0.69,5,114,6,0,0,0,支持部,中
9239,0.61,1,5,243,2,0,0,0,技术部,中
9240,0.37,0.82,3,199,5,0,0,0,管理部,中
9241,0.19,1,4,188,4,1,0,0,市场部,中
9242,0.96,0.87,4,187,2,0,0,0,市场部,中
9243,0.8,0.62,4,216,2,0,0,0,市场部,中
9244,0.14,0.63,6,215,5,0,0,0,销售部,低
9245,0.15,0.69,6,213,6,0,0,0,销售部,低
9246,0.52,0.82,4,198,4,0,0,0,销售部,低
9247,0.27,0.55,5,121,3,1,0,0,销售部,低
9248,0.97,0.96,3,212,3,0,0,0,销售部,低
9249,0.52,0.93,2,241,3,0,0,0,销售部,低
9250,0.98,0.89,3,186,2,0,0,0,销售部,低
9251,0.96,0.95,4,245,2,0,0,0,销售部,低
9252,0.28,0.92,3,151,3,0,0,0,销售部,低
9253,0.65,0.55,5,206,3,0,0,0,销售部,低
9254,0.59,0.63,4,153,3,1,0,0,销售部,低
9255,0.64,0.48,4,247,2,1,0,0,销售部,低
9256,0.71,0.48,3,161,3,0,0,0,销售部,低
9257,0.83,0.84,2,149,3,0,0,0,销售部,低
9258,0.95,0.94,2,249,4,1,0,0,销售部,低
9259,0.73,0.49,3,248,3,0,0,0,销售部,低
9260,0.81,0.75,4,243,2,0,0,0,销售部,低
9261,0.71,0.44,2,207,4,0,0,0,销售部,低
9262,0.8,0.56,6,111,6,0,0,0,销售部,低
9263,0.85,0.53,3,226,2,0,0,0,财务部,低
9264,0.41,0.7,2,151,3,1,0,0,财务部,低
9265,0.51,0.84,4,224,2,0,0,0,财务部,中
9266,0.49,0.57,4,146,4,0,0,0,人力资源部,中
9267,0.76,0.55,4,163,2,1,0,0,人力资源部,中
9268,0.57,0.69,4,245,3,0,0,0,人力资源部,中
9269,0.54,0.48,6,196,2,0,0,0,人力资源部,中
9270,0.68,0.74,3,227,2,0,0,0,技术部,中
9271,0.7,0.5,3,241,2,0,0,0,技术部,中
9272,0.77,0.87,4,209,3,0,0,0,技术部,中
9273,0.95,0.51,3,244,4,0,0,0,技术部,中
9274,0.5,0.64,3,249,2,1,0,0,技术部,低
9275,0.99,0.53,4,131,3,1,0,0,技术部,低
9276,0.94,0.51,5,142,2,0,0,0,技术部,低
9277,0.83,0.66,3,239,3,0,0,0,技术部,低
9278,0.64,0.81,3,225,3,1,0,0,技术部,低
9279,0.16,0.73,6,170,3,0,0,0,技术部,低
9280,0.83,0.71,3,244,2,0,0,0,技术部,低
